"measurementscale","fallwinterspring","grade","RIT","student_percentile"
"Reading","Fall",12,223,49
"Reading","Fall",0,137,50
"Reading","Fall",1,156,50
"Reading","Fall",2,172,50
"Reading","Fall",3,187,50
"Reading","Fall",4,197,50
"Reading","Fall",5,204,50
"Reading","Fall",6,210,50
"Reading","Fall",7,214,50
"Reading","Fall",8,218,50
"Reading","Fall",9,219,50
"Reading","Fall",10,221,50
"Reading","Fall",11,224,50
"Reading","Fall",12,224,50
"Reading","Fall",0,137,51
"Reading","Fall",1,156,51
"Reading","Fall",2,173,51
"Reading","Fall",3,187,51
"Reading","Fall",4,197,51
"Reading","Fall",5,205,51
"Reading","Fall",6,211,51
"Reading","Fall",7,215,51
"Reading","Fall",8,218,51
"Reading","Fall",9,219,51
"Reading","Fall",10,222,51
"Reading","Fall",11,224,51
"Reading","Fall",12,224,51
"Reading","Fall",0,137,52
"Reading","Fall",1,157,52
"Reading","Fall",2,173,52
"Reading","Fall",3,187,52
"Reading","Fall",4,198,52
"Reading","Fall",5,205,52
"Reading","Fall",6,211,52
"Reading","Fall",7,215,52
"Reading","Fall",8,219,52
"Reading","Fall",9,220,52
"Reading","Fall",10,222,52
"Reading","Fall",11,224,52
"Reading","Fall",12,225,52
"Reading","Fall",0,138,53
"Reading","Fall",1,157,53
"Reading","Fall",2,173,53
"Reading","Fall",3,188,53
"Reading","Fall",4,198,53
"Reading","Fall",5,206,53
"Reading","Fall",6,211,53
"Reading","Fall",7,215,53
"Reading","Fall",8,219,53
"Reading","Fall",9,220,53
"Reading","Fall",10,223,53
"Reading","Fall",11,225,53
"Reading","Fall",12,225,53
"Reading","Fall",0,138,54
"Reading","Fall",1,157,54
"Reading","Fall",2,174,54
"Reading","Fall",3,188,54
"Reading","Fall",4,198,54
"Reading","Fall",5,206,54
"Reading","Fall",6,212,54
"Reading","Fall",7,216,54
"Reading","Fall",8,220,54
"Reading","Fall",9,221,54
"Reading","Fall",10,223,54
"Reading","Fall",11,225,54
"Reading","Fall",12,226,54
"Reading","Fall",0,138,55
"Reading","Fall",1,158,55
"Reading","Fall",2,174,55
"Reading","Fall",3,189,55
"Reading","Fall",4,199,55
"Reading","Fall",5,207,55
"Reading","Fall",6,212,55
"Reading","Fall",7,216,55
"Reading","Fall",8,220,55
"Reading","Fall",9,221,55
"Reading","Fall",10,224,55
"Reading","Fall",11,226,55
"Reading","Fall",12,226,55
"Reading","Fall",0,138,56
"Reading","Fall",1,158,56
"Reading","Fall",2,175,56
"Reading","Fall",3,189,56
"Reading","Fall",4,199,56
"Reading","Fall",5,207,56
"Reading","Fall",6,213,56
"Reading","Fall",7,217,56
"Reading","Fall",8,221,56
"Reading","Fall",9,222,56
"Reading","Fall",10,224,56
"Reading","Fall",11,226,56
"Reading","Fall",12,227,56
"Reading","Fall",0,139,57
"Reading","Fall",1,158,57
"Reading","Fall",2,175,57
"Reading","Fall",3,190,57
"Reading","Fall",4,200,57
"Reading","Fall",5,207,57
"Reading","Fall",6,213,57
"Reading","Fall",7,217,57
"Reading","Fall",8,221,57
"Reading","Fall",9,222,57
"Reading","Fall",10,225,57
"Reading","Fall",11,227,57
"Reading","Fall",12,227,57
"Reading","Fall",0,139,58
"Reading","Fall",1,158,58
"Reading","Fall",2,175,58
"Reading","Fall",3,190,58
"Reading","Fall",4,200,58
"Reading","Fall",5,208,58
"Reading","Fall",6,213,58
"Reading","Fall",7,218,58
"Reading","Fall",8,221,58
"Reading","Fall",9,223,58
"Reading","Fall",10,225,58
"Reading","Fall",11,227,58
"Reading","Fall",12,228,58
"Reading","Fall",0,139,59
"Reading","Fall",1,159,59
"Reading","Fall",2,176,59
"Reading","Fall",3,190,59
"Reading","Fall",4,200,59
"Reading","Fall",5,208,59
"Reading","Fall",6,214,59
"Reading","Fall",7,218,59
"Reading","Fall",8,222,59
"Reading","Fall",9,223,59
"Reading","Fall",10,226,59
"Reading","Fall",11,228,59
"Reading","Fall",12,228,59
"Reading","Fall",0,140,60
"Reading","Fall",1,159,60
"Reading","Fall",2,176,60
"Reading","Fall",3,191,60
"Reading","Fall",4,201,60
"Reading","Fall",5,209,60
"Reading","Fall",6,214,60
"Reading","Fall",7,218,60
"Reading","Fall",8,222,60
"Reading","Fall",9,224,60
"Reading","Fall",10,226,60
"Reading","Fall",11,228,60
"Reading","Fall",12,229,60
"Reading","Fall",0,140,61
"Reading","Fall",1,159,61
"Reading","Fall",2,177,61
"Reading","Fall",3,191,61
"Reading","Fall",4,201,61
"Reading","Fall",5,209,61
"Reading","Fall",6,215,61
"Reading","Fall",7,219,61
"Reading","Fall",8,223,61
"Reading","Fall",9,224,61
"Reading","Fall",10,226,61
"Reading","Fall",11,228,61
"Reading","Fall",12,229,61
"Reading","Fall",0,140,62
"Reading","Fall",1,160,62
"Reading","Fall",2,177,62
"Reading","Fall",3,192,62
"Reading","Fall",4,202,62
"Reading","Fall",5,209,62
"Reading","Fall",6,215,62
"Reading","Fall",7,219,62
"Reading","Fall",8,223,62
"Reading","Fall",9,225,62
"Reading","Fall",10,227,62
"Reading","Fall",11,229,62
"Reading","Fall",12,230,62
"Reading","Fall",0,141,63
"Reading","Fall",1,160,63
"Reading","Fall",2,177,63
"Reading","Fall",3,192,63
"Reading","Fall",4,202,63
"Reading","Fall",5,210,63
"Reading","Fall",6,216,63
"Reading","Fall",7,220,63
"Reading","Fall",8,224,63
"Reading","Fall",9,225,63
"Reading","Fall",10,227,63
"Reading","Fall",11,229,63
"Reading","Fall",12,230,63
"Reading","Fall",0,141,64
"Reading","Fall",1,160,64
"Reading","Fall",2,178,64
"Reading","Fall",3,193,64
"Reading","Fall",4,203,64
"Reading","Fall",5,210,64
"Reading","Fall",6,216,64
"Reading","Fall",7,220,64
"Reading","Fall",8,224,64
"Reading","Fall",9,226,64
"Reading","Fall",10,228,64
"Reading","Fall",11,230,64
"Reading","Fall",12,231,64
"Reading","Fall",0,141,65
"Reading","Fall",1,161,65
"Reading","Fall",2,178,65
"Reading","Fall",3,193,65
"Reading","Fall",4,203,65
"Reading","Fall",5,211,65
"Reading","Fall",6,217,65
"Reading","Fall",7,221,65
"Reading","Fall",8,225,65
"Reading","Fall",9,226,65
"Reading","Fall",10,228,65
"Reading","Fall",11,230,65
"Reading","Fall",12,231,65
"Reading","Fall",0,142,66
"Reading","Fall",1,161,66
"Reading","Fall",2,179,66
"Reading","Fall",3,193,66
"Reading","Fall",4,204,66
"Reading","Fall",5,211,66
"Reading","Fall",6,217,66
"Reading","Fall",7,221,66
"Reading","Fall",8,225,66
"Reading","Fall",9,227,66
"Reading","Fall",10,229,66
"Reading","Fall",11,231,66
"Reading","Fall",12,232,66
"Reading","Fall",0,142,67
"Reading","Fall",1,162,67
"Reading","Fall",2,179,67
"Reading","Fall",3,194,67
"Reading","Fall",4,204,67
"Reading","Fall",5,212,67
"Reading","Fall",6,217,67
"Reading","Fall",7,221,67
"Reading","Fall",8,226,67
"Reading","Fall",9,227,67
"Reading","Fall",10,229,67
"Reading","Fall",11,231,67
"Reading","Fall",12,232,67
"Reading","Fall",0,142,68
"Reading","Fall",1,162,68
"Reading","Fall",2,179,68
"Reading","Fall",3,194,68
"Reading","Fall",4,205,68
"Reading","Fall",5,212,68
"Reading","Fall",6,218,68
"Reading","Fall",7,222,68
"Reading","Fall",8,226,68
"Reading","Fall",9,228,68
"Reading","Fall",10,230,68
"Reading","Fall",11,232,68
"Reading","Fall",12,233,68
"Reading","Fall",0,143,69
"Reading","Fall",1,162,69
"Reading","Fall",2,180,69
"Reading","Fall",3,195,69
"Reading","Fall",4,205,69
"Reading","Fall",5,213,69
"Reading","Fall",6,218,69
"Reading","Fall",7,222,69
"Reading","Fall",8,226,69
"Reading","Fall",9,228,69
"Reading","Fall",10,230,69
"Reading","Fall",11,232,69
"Reading","Fall",12,233,69
"Reading","Fall",0,143,70
"Reading","Fall",1,163,70
"Reading","Fall",2,180,70
"Reading","Fall",3,195,70
"Reading","Fall",4,205,70
"Reading","Fall",5,213,70
"Reading","Fall",6,219,70
"Reading","Fall",7,223,70
"Reading","Fall",8,227,70
"Reading","Fall",9,229,70
"Reading","Fall",10,231,70
"Reading","Fall",11,233,70
"Reading","Fall",12,234,70
"Reading","Fall",0,143,71
"Reading","Fall",1,163,71
"Reading","Fall",2,181,71
"Reading","Fall",3,196,71
"Reading","Fall",4,206,71
"Reading","Fall",5,214,71
"Reading","Fall",6,219,71
"Reading","Fall",7,223,71
"Reading","Fall",8,227,71
"Reading","Fall",9,229,71
"Reading","Fall",10,231,71
"Reading","Fall",11,233,71
"Reading","Fall",12,234,71
"Reading","Fall",0,144,72
"Reading","Fall",1,163,72
"Reading","Fall",2,181,72
"Reading","Fall",3,196,72
"Reading","Fall",4,206,72
"Reading","Fall",5,214,72
"Reading","Fall",6,220,72
"Reading","Fall",7,224,72
"Reading","Fall",8,228,72
"Reading","Fall",9,230,72
"Reading","Fall",10,232,72
"Reading","Fall",11,234,72
"Reading","Fall",12,235,72
"Reading","Fall",0,144,73
"Reading","Fall",1,164,73
"Reading","Fall",2,182,73
"Reading","Fall",3,197,73
"Reading","Fall",4,207,73
"Reading","Fall",5,215,73
"Reading","Fall",6,220,73
"Reading","Fall",7,224,73
"Reading","Fall",8,228,73
"Reading","Fall",9,231,73
"Reading","Fall",10,232,73
"Reading","Fall",11,234,73
"Reading","Fall",12,236,73
"Reading","Fall",0,145,74
"Reading","Fall",1,164,74
"Reading","Fall",2,182,74
"Reading","Fall",3,197,74
"Reading","Fall",4,207,74
"Reading","Fall",5,215,74
"Reading","Fall",6,221,74
"Reading","Fall",7,225,74
"Reading","Fall",8,229,74
"Reading","Fall",9,231,74
"Reading","Fall",10,233,74
"Reading","Fall",11,235,74
"Reading","Fall",12,236,74
"Reading","Fall",0,145,75
"Reading","Fall",1,164,75
"Reading","Fall",2,183,75
"Reading","Fall",3,198,75
"Reading","Fall",4,208,75
"Reading","Fall",5,216,75
"Reading","Fall",6,221,75
"Reading","Fall",7,225,75
"Reading","Fall",8,230,75
"Reading","Fall",9,232,75
"Reading","Fall",10,234,75
"Reading","Fall",11,235,75
"Reading","Fall",12,237,75
"Reading","Fall",0,145,76
"Reading","Fall",1,165,76
"Reading","Fall",2,183,76
"Reading","Fall",3,198,76
"Reading","Fall",4,209,76
"Reading","Fall",5,216,76
"Reading","Fall",6,222,76
"Reading","Fall",7,226,76
"Reading","Fall",8,230,76
"Reading","Fall",9,232,76
"Reading","Fall",10,234,76
"Reading","Fall",11,236,76
"Reading","Fall",12,237,76
"Reading","Fall",0,146,77
"Reading","Fall",1,165,77
"Reading","Fall",2,184,77
"Reading","Fall",3,199,77
"Reading","Fall",4,209,77
"Reading","Fall",5,217,77
"Reading","Fall",6,222,77
"Reading","Fall",7,226,77
"Reading","Fall",8,231,77
"Reading","Fall",9,233,77
"Reading","Fall",10,235,77
"Reading","Fall",11,237,77
"Reading","Fall",12,238,77
"Reading","Fall",0,146,78
"Reading","Fall",1,166,78
"Reading","Fall",2,184,78
"Reading","Fall",3,199,78
"Reading","Fall",4,210,78
"Reading","Fall",5,217,78
"Reading","Fall",6,223,78
"Reading","Fall",7,227,78
"Reading","Fall",8,231,78
"Reading","Fall",9,234,78
"Reading","Fall",10,235,78
"Reading","Fall",11,237,78
"Reading","Fall",12,239,78
"Reading","Fall",0,147,79
"Reading","Fall",1,166,79
"Reading","Fall",2,185,79
"Reading","Fall",3,200,79
"Reading","Fall",4,210,79
"Reading","Fall",5,218,79
"Reading","Fall",6,223,79
"Reading","Fall",7,228,79
"Reading","Fall",8,232,79
"Reading","Fall",9,234,79
"Reading","Fall",10,236,79
"Reading","Fall",11,238,79
"Reading","Fall",12,239,79
"Reading","Fall",0,147,80
"Reading","Fall",1,167,80
"Reading","Fall",2,185,80
"Reading","Fall",3,201,80
"Reading","Fall",4,211,80
"Reading","Fall",5,218,80
"Reading","Fall",6,224,80
"Reading","Fall",7,228,80
"Reading","Fall",8,232,80
"Reading","Fall",9,235,80
"Reading","Fall",10,237,80
"Reading","Fall",11,238,80
"Reading","Fall",12,240,80
"Reading","Fall",0,147,81
"Reading","Fall",1,167,81
"Reading","Fall",2,186,81
"Reading","Fall",3,201,81
"Reading","Fall",4,211,81
"Reading","Fall",5,219,81
"Reading","Fall",6,225,81
"Reading","Fall",7,229,81
"Reading","Fall",8,233,81
"Reading","Fall",9,236,81
"Reading","Fall",10,237,81
"Reading","Fall",11,239,81
"Reading","Fall",12,241,81
"Reading","Fall",0,148,82
"Reading","Fall",1,168,82
"Reading","Fall",2,186,82
"Reading","Fall",3,202,82
"Reading","Fall",4,212,82
"Reading","Fall",5,219,82
"Reading","Fall",6,225,82
"Reading","Fall",7,229,82
"Reading","Fall",8,234,82
"Reading","Fall",9,236,82
"Reading","Fall",10,238,82
"Reading","Fall",11,240,82
"Reading","Fall",12,241,82
"Reading","Fall",0,148,83
"Reading","Fall",1,168,83
"Reading","Fall",2,187,83
"Reading","Fall",3,203,83
"Reading","Fall",4,213,83
"Reading","Fall",5,220,83
"Reading","Fall",6,226,83
"Reading","Fall",7,230,83
"Reading","Fall",8,234,83
"Reading","Fall",9,237,83
"Reading","Fall",10,239,83
"Reading","Fall",11,240,83
"Reading","Fall",12,242,83
"Reading","Fall",0,149,84
"Reading","Fall",1,169,84
"Reading","Fall",2,187,84
"Reading","Fall",3,203,84
"Reading","Fall",4,213,84
"Reading","Fall",5,221,84
"Reading","Fall",6,227,84
"Reading","Fall",7,231,84
"Reading","Fall",8,235,84
"Reading","Fall",9,238,84
"Reading","Fall",10,239,84
"Reading","Fall",11,241,84
"Reading","Fall",12,243,84
"Reading","Fall",0,149,85
"Reading","Fall",1,169,85
"Reading","Fall",2,188,85
"Reading","Fall",3,204,85
"Reading","Fall",4,214,85
"Reading","Fall",5,221,85
"Reading","Fall",6,227,85
"Reading","Fall",7,231,85
"Reading","Fall",8,236,85
"Reading","Fall",9,239,85
"Reading","Fall",10,240,85
"Reading","Fall",11,242,85
"Reading","Fall",12,244,85
"Reading","Fall",0,150,86
"Reading","Fall",1,170,86
"Reading","Fall",2,189,86
"Reading","Fall",3,205,86
"Reading","Fall",4,215,86
"Reading","Fall",5,222,86
"Reading","Fall",6,228,86
"Reading","Fall",7,232,86
"Reading","Fall",8,236,86
"Reading","Fall",9,239,86
"Reading","Fall",10,241,86
"Reading","Fall",11,243,86
"Reading","Fall",12,245,86
"Reading","Fall",0,150,87
"Reading","Fall",1,170,87
"Reading","Fall",2,189,87
"Reading","Fall",3,205,87
"Reading","Fall",4,216,87
"Reading","Fall",5,223,87
"Reading","Fall",6,229,87
"Reading","Fall",7,233,87
"Reading","Fall",8,237,87
"Reading","Fall",9,240,87
"Reading","Fall",10,242,87
"Reading","Fall",11,243,87
"Reading","Fall",12,246,87
"Reading","Fall",0,151,88
"Reading","Fall",1,171,88
"Reading","Fall",2,190,88
"Reading","Fall",3,206,88
"Reading","Fall",4,216,88
"Reading","Fall",5,224,88
"Reading","Fall",6,230,88
"Reading","Fall",7,234,88
"Reading","Fall",8,238,88
"Reading","Fall",9,241,88
"Reading","Fall",10,243,88
"Reading","Fall",11,244,88
"Reading","Fall",12,246,88
"Reading","Fall",0,152,89
"Reading","Fall",1,171,89
"Reading","Fall",2,191,89
"Reading","Fall",3,207,89
"Reading","Fall",4,217,89
"Reading","Fall",5,225,89
"Reading","Fall",6,230,89
"Reading","Fall",7,234,89
"Reading","Fall",8,239,89
"Reading","Fall",9,242,89
"Reading","Fall",10,243,89
"Reading","Fall",11,245,89
"Reading","Fall",12,247,89
"Reading","Fall",0,152,90
"Reading","Fall",1,172,90
"Reading","Fall",2,192,90
"Reading","Fall",3,208,90
"Reading","Fall",4,218,90
"Reading","Fall",5,225,90
"Reading","Fall",6,231,90
"Reading","Fall",7,235,90
"Reading","Fall",8,240,90
"Reading","Fall",9,243,90
"Reading","Fall",10,244,90
"Reading","Fall",11,246,90
"Reading","Fall",12,249,90
"Reading","Winter",0,119,1
"Reading","Winter",1,135,1
"Reading","Winter",2,146,1
"Reading","Winter",3,156,1
"Reading","Winter",4,165,1
"Reading","Winter",5,172,1
"Reading","Winter",6,177,1
"Reading","Winter",7,179,1
"Reading","Winter",8,182,1
"Reading","Winter",9,177,1
"Reading","Winter",10,181,1
"Reading","Winter",11,183,1
"Reading","Winter",12,175,1
"Reading","Winter",0,122,2
"Reading","Winter",1,139,2
"Reading","Winter",2,150,2
"Reading","Winter",3,161,2
"Reading","Winter",4,169,2
"Reading","Winter",5,176,2
"Reading","Winter",6,181,2
"Reading","Winter",7,184,2
"Reading","Winter",8,186,2
"Reading","Winter",9,182,2
"Reading","Winter",10,186,2
"Reading","Winter",11,188,2
"Reading","Winter",12,180,2
"Reading","Winter",0,124,3
"Reading","Winter",1,141,3
"Reading","Winter",2,153,3
"Reading","Winter",3,164,3
"Reading","Winter",4,172,3
"Reading","Winter",5,179,3
"Reading","Winter",6,184,3
"Reading","Winter",7,187,3
"Reading","Winter",8,189,3
"Reading","Winter",9,185,3
"Reading","Winter",10,189,3
"Reading","Winter",11,191,3
"Reading","Winter",12,184,3
"Reading","Winter",0,126,4
"Reading","Winter",1,143,4
"Reading","Winter",2,155,4
"Reading","Winter",3,166,4
"Reading","Winter",4,174,4
"Reading","Winter",5,181,4
"Reading","Winter",6,186,4
"Reading","Winter",7,189,4
"Reading","Winter",8,191,4
"Reading","Winter",9,188,4
"Reading","Winter",10,192,4
"Reading","Winter",11,193,4
"Reading","Winter",12,187,4
"Reading","Winter",0,127,5
"Reading","Winter",1,144,5
"Reading","Winter",2,156,5
"Reading","Winter",3,167,5
"Reading","Winter",4,176,5
"Reading","Winter",5,183,5
"Reading","Winter",6,188,5
"Reading","Winter",7,190,5
"Reading","Winter",8,193,5
"Reading","Winter",9,190,5
"Reading","Winter",10,194,5
"Reading","Winter",11,195,5
"Reading","Winter",12,189,5
"Reading","Winter",0,128,6
"Reading","Winter",1,145,6
"Reading","Winter",2,158,6
"Reading","Winter",3,169,6
"Reading","Winter",4,177,6
"Reading","Winter",5,184,6
"Reading","Winter",6,189,6
"Reading","Winter",7,192,6
"Reading","Winter",8,195,6
"Reading","Winter",9,191,6
"Reading","Winter",10,195,6
"Reading","Winter",11,197,6
"Reading","Winter",12,191,6
"Reading","Winter",0,129,7
"Reading","Winter",1,146,7
"Reading","Winter",2,159,7
"Reading","Winter",3,170,7
"Reading","Winter",4,179,7
"Reading","Winter",5,186,7
"Reading","Winter",6,190,7
"Reading","Winter",7,193,7
"Reading","Winter",8,196,7
"Reading","Winter",9,193,7
"Reading","Winter",10,197,7
"Reading","Winter",11,198,7
"Reading","Winter",12,193,7
"Reading","Winter",0,130,8
"Reading","Winter",1,147,8
"Reading","Winter",2,160,8
"Reading","Winter",3,171,8
"Reading","Winter",4,180,8
"Reading","Winter",5,187,8
"Reading","Winter",6,191,8
"Reading","Winter",7,194,8
"Reading","Winter",8,197,8
"Reading","Winter",9,194,8
"Reading","Winter",10,198,8
"Reading","Winter",11,200,8
"Reading","Winter",12,194,8
"Reading","Winter",0,130,9
"Reading","Winter",1,148,9
"Reading","Winter",2,161,9
"Reading","Winter",3,172,9
"Reading","Winter",4,181,9
"Reading","Winter",5,188,9
"Reading","Winter",6,192,9
"Reading","Winter",7,195,9
"Reading","Winter",8,198,9
"Reading","Winter",9,195,9
"Reading","Winter",10,199,9
"Reading","Winter",11,201,9
"Reading","Winter",12,195,9
"Reading","Winter",0,131,10
"Reading","Winter",1,149,10
"Reading","Winter",2,162,10
"Reading","Winter",3,173,10
"Reading","Winter",4,182,10
"Reading","Winter",5,189,10
"Reading","Winter",6,193,10
"Reading","Winter",7,196,10
"Reading","Winter",8,199,10
"Reading","Winter",9,197,10
"Reading","Winter",10,200,10
"Reading","Winter",11,202,10
"Reading","Winter",12,197,10
"Reading","Winter",0,132,11
"Reading","Winter",1,150,11
"Reading","Winter",2,163,11
"Reading","Winter",3,174,11
"Reading","Winter",4,183,11
"Reading","Winter",5,190,11
"Reading","Winter",6,194,11
"Reading","Winter",7,197,11
"Reading","Winter",8,200,11
"Reading","Winter",9,198,11
"Reading","Winter",10,201,11
"Reading","Winter",11,203,11
"Reading","Winter",12,198,11
"Reading","Winter",0,132,12
"Reading","Winter",1,150,12
"Reading","Winter",2,164,12
"Reading","Winter",3,175,12
"Reading","Winter",4,183,12
"Reading","Winter",5,190,12
"Reading","Winter",6,195,12
"Reading","Winter",7,198,12
"Reading","Winter",8,201,12
"Reading","Winter",9,199,12
"Reading","Winter",10,202,12
"Reading","Winter",11,204,12
"Reading","Winter",12,199,12
"Reading","Winter",0,133,13
"Reading","Winter",1,151,13
"Reading","Winter",2,164,13
"Reading","Winter",3,176,13
"Reading","Winter",4,184,13
"Reading","Winter",5,191,13
"Reading","Winter",6,196,13
"Reading","Winter",7,199,13
"Reading","Winter",8,202,13
"Reading","Winter",9,199,13
"Reading","Winter",10,203,13
"Reading","Winter",11,205,13
"Reading","Winter",12,200,13
"Reading","Winter",0,134,14
"Reading","Winter",1,152,14
"Reading","Winter",2,165,14
"Reading","Winter",3,176,14
"Reading","Winter",4,185,14
"Reading","Winter",5,192,14
"Reading","Winter",6,197,14
"Reading","Winter",7,200,14
"Reading","Winter",8,202,14
"Reading","Winter",9,200,14
"Reading","Winter",10,204,14
"Reading","Winter",11,205,14
"Reading","Winter",12,201,14
"Reading","Winter",0,134,15
"Reading","Winter",1,152,15
"Reading","Winter",2,166,15
"Reading","Winter",3,177,15
"Reading","Winter",4,186,15
"Reading","Winter",5,193,15
"Reading","Winter",6,197,15
"Reading","Winter",7,200,15
"Reading","Winter",8,203,15
"Reading","Winter",9,201,15
"Reading","Winter",10,204,15
"Reading","Winter",11,206,15
"Reading","Winter",12,202,15
"Reading","Winter",0,135,16
"Reading","Winter",1,153,16
"Reading","Winter",2,166,16
"Reading","Winter",3,178,16
"Reading","Winter",4,186,16
"Reading","Winter",5,193,16
"Reading","Winter",6,198,16
"Reading","Winter",7,201,16
"Reading","Winter",8,204,16
"Reading","Winter",9,202,16
"Reading","Winter",10,205,16
"Reading","Winter",11,207,16
"Reading","Winter",12,203,16
"Reading","Winter",0,135,17
"Reading","Winter",1,153,17
"Reading","Winter",2,167,17
"Reading","Winter",3,178,17
"Reading","Winter",4,187,17
"Reading","Winter",5,194,17
"Reading","Winter",6,199,17
"Reading","Winter",7,202,17
"Reading","Winter",8,205,17
"Reading","Winter",9,203,17
"Reading","Winter",10,206,17
