"measurementscale","fallwinterspring","grade","RIT","school_percentile"
"Reading","Spring",12,214.3,16
"Reading","Spring",0,148,17
"Reading","Spring",1,165.3,17
"Reading","Spring",2,178.8,17
"Reading","Spring",3,190.3,17
"Reading","Spring",4,198,17
"Reading","Spring",5,204.3,17
"Reading","Spring",6,208.7,17
"Reading","Spring",7,211.5,17
"Reading","Spring",8,214.3,17
"Reading","Spring",9,212.5,17
"Reading","Spring",10,215.6,17
"Reading","Spring",11,216.8,17
"Reading","Spring",12,214.7,17
"Reading","Spring",0,148.2,18
"Reading","Spring",1,165.5,18
"Reading","Spring",2,179,18
"Reading","Spring",3,190.5,18
"Reading","Spring",4,198.3,18
"Reading","Spring",5,204.6,18
"Reading","Spring",6,209,18
"Reading","Spring",7,211.8,18
"Reading","Spring",8,214.6,18
"Reading","Spring",9,212.9,18
"Reading","Spring",10,215.9,18
"Reading","Spring",11,217.1,18
"Reading","Spring",12,215.1,18
"Reading","Spring",0,148.4,19
"Reading","Spring",1,165.8,19
"Reading","Spring",2,179.3,19
"Reading","Spring",3,190.8,19
"Reading","Spring",4,198.6,19
"Reading","Spring",5,204.8,19
"Reading","Spring",6,209.3,19
"Reading","Spring",7,212.1,19
"Reading","Spring",8,214.9,19
"Reading","Spring",9,213.2,19
"Reading","Spring",10,216.2,19
"Reading","Spring",11,217.4,19
"Reading","Spring",12,215.5,19
"Reading","Spring",0,148.6,20
"Reading","Spring",1,166,20
"Reading","Spring",2,179.6,20
"Reading","Spring",3,191.1,20
"Reading","Spring",4,198.8,20
"Reading","Spring",5,205.1,20
"Reading","Spring",6,209.5,20
"Reading","Spring",7,212.3,20
"Reading","Spring",8,215.1,20
"Reading","Spring",9,213.6,20
"Reading","Spring",10,216.5,20
"Reading","Spring",11,217.7,20
"Reading","Spring",12,215.8,20
"Reading","Spring",0,148.8,21
"Reading","Spring",1,166.2,21
"Reading","Spring",2,179.8,21
"Reading","Spring",3,191.3,21
"Reading","Spring",4,199.1,21
"Reading","Spring",5,205.3,21
"Reading","Spring",6,209.8,21
"Reading","Spring",7,212.6,21
"Reading","Spring",8,215.4,21
"Reading","Spring",9,213.9,21
"Reading","Spring",10,216.8,21
"Reading","Spring",11,218,21
"Reading","Spring",12,216.2,21
"Reading","Spring",0,149,22
"Reading","Spring",1,166.4,22
"Reading","Spring",2,180.1,22
"Reading","Spring",3,191.6,22
"Reading","Spring",4,199.3,22
"Reading","Spring",5,205.6,22
"Reading","Spring",6,210,22
"Reading","Spring",7,212.8,22
"Reading","Spring",8,215.7,22
"Reading","Spring",9,214.2,22
"Reading","Spring",10,217.1,22
"Reading","Spring",11,218.3,22
"Reading","Spring",12,216.5,22
"Reading","Spring",0,149.2,23
"Reading","Spring",1,166.7,23
"Reading","Spring",2,180.3,23
"Reading","Spring",3,191.8,23
"Reading","Spring",4,199.6,23
"Reading","Spring",5,205.8,23
"Reading","Spring",6,210.2,23
"Reading","Spring",7,213.1,23
"Reading","Spring",8,215.9,23
"Reading","Spring",9,214.5,23
"Reading","Spring",10,217.4,23
"Reading","Spring",11,218.6,23
"Reading","Spring",12,216.9,23
"Reading","Spring",0,149.3,24
"Reading","Spring",1,166.9,24
"Reading","Spring",2,180.5,24
"Reading","Spring",3,192.1,24
"Reading","Spring",4,199.8,24
"Reading","Spring",5,206,24
"Reading","Spring",6,210.4,24
"Reading","Spring",7,213.3,24
"Reading","Spring",8,216.2,24
"Reading","Spring",9,214.8,24
"Reading","Spring",10,217.6,24
"Reading","Spring",11,218.8,24
"Reading","Spring",12,217.2,24
"Reading","Spring",0,149.5,25
"Reading","Spring",1,167.1,25
"Reading","Spring",2,180.7,25
"Reading","Spring",3,192.3,25
"Reading","Spring",4,200,25
"Reading","Spring",5,206.2,25
"Reading","Spring",6,210.7,25
"Reading","Spring",7,213.5,25
"Reading","Spring",8,216.4,25
"Reading","Spring",9,215.1,25
"Reading","Spring",10,217.9,25
"Reading","Spring",11,219.1,25
"Reading","Spring",12,217.5,25
"Reading","Spring",0,149.7,26
"Reading","Spring",1,167.3,26
"Reading","Spring",2,181,26
"Reading","Spring",3,192.5,26
"Reading","Spring",4,200.2,26
"Reading","Spring",5,206.5,26
"Reading","Spring",6,210.9,26
"Reading","Spring",7,213.8,26
"Reading","Spring",8,216.7,26
"Reading","Spring",9,215.4,26
"Reading","Spring",10,218.2,26
"Reading","Spring",11,219.4,26
"Reading","Spring",12,217.8,26
"Reading","Spring",0,149.8,27
"Reading","Spring",1,167.5,27
"Reading","Spring",2,181.2,27
"Reading","Spring",3,192.7,27
"Reading","Spring",4,200.5,27
"Reading","Spring",5,206.7,27
"Reading","Spring",6,211.1,27
"Reading","Spring",7,214,27
"Reading","Spring",8,216.9,27
"Reading","Spring",9,215.7,27
"Reading","Spring",10,218.4,27
"Reading","Spring",11,219.6,27
"Reading","Spring",12,218.1,27
"Reading","Spring",0,150,28
"Reading","Spring",1,167.7,28
"Reading","Spring",2,181.4,28
"Reading","Spring",3,192.9,28
"Reading","Spring",4,200.7,28
"Reading","Spring",5,206.9,28
"Reading","Spring",6,211.3,28
"Reading","Spring",7,214.2,28
"Reading","Spring",8,217.1,28
"Reading","Spring",9,216,28
"Reading","Spring",10,218.7,28
"Reading","Spring",11,219.9,28
"Reading","Spring",12,218.4,28
"Reading","Spring",0,150.2,29
"Reading","Spring",1,167.8,29
"Reading","Spring",2,181.6,29
"Reading","Spring",3,193.1,29
"Reading","Spring",4,200.9,29
"Reading","Spring",5,207.1,29
"Reading","Spring",6,211.5,29
"Reading","Spring",7,214.4,29
"Reading","Spring",8,217.4,29
"Reading","Spring",9,216.3,29
"Reading","Spring",10,218.9,29
"Reading","Spring",11,220.1,29
"Reading","Spring",12,218.7,29
"Reading","Spring",0,150.3,30
"Reading","Spring",1,168,30
"Reading","Spring",2,181.8,30
"Reading","Spring",3,193.4,30
"Reading","Spring",4,201.1,30
"Reading","Spring",5,207.3,30
"Reading","Spring",6,211.7,30
"Reading","Spring",7,214.6,30
"Reading","Spring",8,217.6,30
"Reading","Spring",9,216.5,30
"Reading","Spring",10,219.1,30
"Reading","Spring",11,220.4,30
"Reading","Spring",12,219,30
"Reading","Spring",0,150.5,31
"Reading","Spring",1,168.2,31
"Reading","Spring",2,182,31
"Reading","Spring",3,193.6,31
"Reading","Spring",4,201.3,31
"Reading","Spring",5,207.5,31
"Reading","Spring",6,211.9,31
"Reading","Spring",7,214.8,31
"Reading","Spring",8,217.8,31
"Reading","Spring",9,216.8,31
"Reading","Spring",10,219.4,31
"Reading","Spring",11,220.6,31
"Reading","Spring",12,219.3,31
"Reading","Spring",0,150.6,32
"Reading","Spring",1,168.4,32
"Reading","Spring",2,182.2,32
"Reading","Spring",3,193.8,32
"Reading","Spring",4,201.5,32
"Reading","Spring",5,207.7,32
"Reading","Spring",6,212.1,32
"Reading","Spring",7,215,32
"Reading","Spring",8,218,32
"Reading","Spring",9,217.1,32
"Reading","Spring",10,219.6,32
"Reading","Spring",11,220.8,32
"Reading","Spring",12,219.6,32
"Reading","Spring",0,150.8,33
"Reading","Spring",1,168.6,33
"Reading","Spring",2,182.4,33
"Reading","Spring",3,194,33
"Reading","Spring",4,201.7,33
"Reading","Spring",5,207.9,33
"Reading","Spring",6,212.3,33
"Reading","Spring",7,215.2,33
"Reading","Spring",8,218.2,33
"Reading","Spring",9,217.3,33
"Reading","Spring",10,219.8,33
"Reading","Spring",11,221.1,33
"Reading","Spring",12,219.9,33
"Reading","Spring",0,150.9,34
"Reading","Spring",1,168.7,34
"Reading","Spring",2,182.6,34
"Reading","Spring",3,194.2,34
"Reading","Spring",4,201.9,34
"Reading","Spring",5,208.1,34
"Reading","Spring",6,212.5,34
"Reading","Spring",7,215.4,34
"Reading","Spring",8,218.5,34
"Reading","Spring",9,217.6,34
"Reading","Spring",10,220.1,34
"Reading","Spring",11,221.3,34
"Reading","Spring",12,220.2,34
"Reading","Spring",0,151,35
"Reading","Spring",1,168.9,35
"Reading","Spring",2,182.8,35
"Reading","Spring",3,194.4,35
"Reading","Spring",4,202.1,35
"Reading","Spring",5,208.3,35
"Reading","Spring",6,212.7,35
"Reading","Spring",7,215.6,35
"Reading","Spring",8,218.7,35
"Reading","Spring",9,217.8,35
"Reading","Spring",10,220.3,35
"Reading","Spring",11,221.5,35
"Reading","Spring",12,220.4,35
"Reading","Spring",0,151.2,36
"Reading","Spring",1,169.1,36
"Reading","Spring",2,183,36
"Reading","Spring",3,194.5,36
"Reading","Spring",4,202.3,36
"Reading","Spring",5,208.5,36
"Reading","Spring",6,212.9,36
"Reading","Spring",7,215.8,36
"Reading","Spring",8,218.9,36
"Reading","Spring",9,218.1,36
"Reading","Spring",10,220.5,36
"Reading","Spring",11,221.7,36
"Reading","Spring",12,220.7,36
"Reading","Spring",0,151.3,37
"Reading","Spring",1,169.3,37
"Reading","Spring",2,183.2,37
"Reading","Spring",3,194.7,37
"Reading","Spring",4,202.5,37
"Reading","Spring",5,208.7,37
"Reading","Spring",6,213.1,37
"Reading","Spring",7,216,37
"Reading","Spring",8,219.1,37
"Reading","Spring",9,218.3,37
"Reading","Spring",10,220.7,37
"Reading","Spring",11,222,37
"Reading","Spring",12,221,37
"Reading","Spring",0,151.5,38
"Reading","Spring",1,169.4,38
"Reading","Spring",2,183.4,38
"Reading","Spring",3,194.9,38
"Reading","Spring",4,202.7,38
"Reading","Spring",5,208.8,38
"Reading","Spring",6,213.2,38
"Reading","Spring",7,216.2,38
"Reading","Spring",8,219.3,38
"Reading","Spring",9,218.6,38
"Reading","Spring",10,221,38
"Reading","Spring",11,222.2,38
"Reading","Spring",12,221.2,38
"Reading","Spring",0,151.6,39
"Reading","Spring",1,169.6,39
"Reading","Spring",2,183.6,39
"Reading","Spring",3,195.1,39
"Reading","Spring",4,202.8,39
"Reading","Spring",5,209,39
"Reading","Spring",6,213.4,39
"Reading","Spring",7,216.4,39
"Reading","Spring",8,219.5,39
"Reading","Spring",9,218.8,39
"Reading","Spring",10,221.2,39
"Reading","Spring",11,222.4,39
"Reading","Spring",12,221.5,39
"Reading","Spring",0,151.7,40
"Reading","Spring",1,169.8,40
"Reading","Spring",2,183.8,40
"Reading","Spring",3,195.3,40
"Reading","Spring",4,203,40
"Reading","Spring",5,209.2,40
"Reading","Spring",6,213.6,40
"Reading","Spring",7,216.5,40
"Reading","Spring",8,219.7,40
"Reading","Spring",9,219,40
"Reading","Spring",10,221.4,40
"Reading","Spring",11,222.6,40
"Reading","Spring",12,221.8,40
"Reading","Spring",0,151.9,41
"Reading","Spring",1,169.9,41
"Reading","Spring",2,183.9,41
"Reading","Spring",3,195.5,41
"Reading","Spring",4,203.2,41
"Reading","Spring",5,209.4,41
"Reading","Spring",6,213.8,41
"Reading","Spring",7,216.7,41
"Reading","Spring",8,219.9,41
"Reading","Spring",9,219.3,41
"Reading","Spring",10,221.6,41
"Reading","Spring",11,222.8,41
"Reading","Spring",12,222,41
"Reading","Spring",0,152,42
"Reading","Spring",1,170.1,42
"Reading","Spring",2,184.1,42
"Reading","Spring",3,195.7,42
"Reading","Spring",4,203.4,42
"Reading","Spring",5,209.6,42
"Reading","Spring",6,214,42
"Reading","Spring",7,216.9,42
"Reading","Spring",8,220.1,42
"Reading","Spring",9,219.5,42
"Reading","Spring",10,221.8,42
"Reading","Spring",11,223,42
"Reading","Spring",12,222.3,42
"Reading","Spring",0,152.2,43
"Reading","Spring",1,170.3,43
"Reading","Spring",2,184.3,43
"Reading","Spring",3,195.9,43
"Reading","Spring",4,203.6,43
"Reading","Spring",5,209.7,43
"Reading","Spring",6,214.1,43
"Reading","Spring",7,217.1,43
"Reading","Spring",8,220.3,43
"Reading","Spring",9,219.8,43
"Reading","Spring",10,222,43
"Reading","Spring",11,223.2,43
"Reading","Spring",12,222.5,43
"Reading","Spring",0,152.3,44
"Reading","Spring",1,170.4,44
"Reading","Spring",2,184.5,44
"Reading","Spring",3,196,44
"Reading","Spring",4,203.8,44
"Reading","Spring",5,209.9,44
"Reading","Spring",6,214.3,44
"Reading","Spring",7,217.3,44
"Reading","Spring",8,220.5,44
"Reading","Spring",9,220,44
"Reading","Spring",10,222.3,44
"Reading","Spring",11,223.5,44
"Reading","Spring",12,222.8,44
"Reading","Spring",0,152.4,45
"Reading","Spring",1,170.6,45
"Reading","Spring",2,184.7,45
"Reading","Spring",3,196.2,45
"Reading","Spring",4,203.9,45
"Reading","Spring",5,210.1,45
"Reading","Spring",6,214.5,45
"Reading","Spring",7,217.5,45
"Reading","Spring",8,220.7,45
"Reading","Spring",9,220.2,45
"Reading","Spring",10,222.5,45
"Reading","Spring",11,223.7,45
"Reading","Spring",12,223.1,45
"Reading","Spring",0,152.6,46
"Reading","Spring",1,170.8,46
"Reading","Spring",2,184.9,46
"Reading","Spring",3,196.4,46
"Reading","Spring",4,204.1,46
"Reading","Spring",5,210.3,46
"Reading","Spring",6,214.7,46
"Reading","Spring",7,217.6,46
"Reading","Spring",8,220.9,46
"Reading","Spring",9,220.5,46
"Reading","Spring",10,222.7,46
"Reading","Spring",11,223.9,46
"Reading","Spring",12,223.3,46
"Reading","Spring",0,152.7,47
"Reading","Spring",1,170.9,47
"Reading","Spring",2,185,47
"Reading","Spring",3,196.6,47
"Reading","Spring",4,204.3,47
"Reading","Spring",5,210.5,47
"Reading","Spring",6,214.8,47
"Reading","Spring",7,217.8,47
"Reading","Spring",8,221.1,47
"Reading","Spring",9,220.7,47
"Reading","Spring",10,222.9,47
"Reading","Spring",11,224.1,47
"Reading","Spring",12,223.6,47
"Reading","Spring",0,152.8,48
"Reading","Spring",1,171.1,48
"Reading","Spring",2,185.2,48
"Reading","Spring",3,196.8,48
"Reading","Spring",4,204.5,48
"Reading","Spring",5,210.6,48
"Reading","Spring",6,215,48
"Reading","Spring",7,218,48
"Reading","Spring",8,221.3,48
"Reading","Spring",9,220.9,48
"Reading","Spring",10,223.1,48
"Reading","Spring",11,224.3,48
"Reading","Spring",12,223.8,48
"Reading","Spring",0,153,49
"Reading","Spring",1,171.2,49
"Reading","Spring",2,185.4,49
"Reading","Spring",3,196.9,49
"Reading","Spring",4,204.6,49
"Reading","Spring",5,210.8,49
"Reading","Spring",6,215.2,49
"Reading","Spring",7,218.2,49
"Reading","Spring",8,221.5,49
"Reading","Spring",9,221.2,49
"Reading","Spring",10,223.3,49
"Reading","Spring",11,224.5,49
"Reading","Spring",12,224.1,49
"Reading","Spring",0,153.1,50
"Reading","Spring",1,171.4,50
"Reading","Spring",2,185.6,50
"Reading","Spring",3,197.1,50
"Reading","Spring",4,204.8,50
"Reading","Spring",5,211,50
"Reading","Spring",6,215.4,50
"Reading","Spring",7,218.4,50
"Reading","Spring",8,221.7,50
"Reading","Spring",9,221.4,50
"Reading","Spring",10,223.5,50
"Reading","Spring",11,224.7,50
"Reading","Spring",12,224.3,50
"Reading","Spring",0,153.2,51
"Reading","Spring",1,171.6,51
"Reading","Spring",2,185.7,51
"Reading","Spring",3,197.3,51
"Reading","Spring",4,205,51
"Reading","Spring",5,211.2,51
"Reading","Spring",6,215.5,51
"Reading","Spring",7,218.5,51
"Reading","Spring",8,221.9,51
"Reading","Spring",9,221.6,51
"Reading","Spring",10,223.7,51
"Reading","Spring",11,224.9,51
"Reading","Spring",12,224.6,51
"Reading","Spring",0,153.4,52
"Reading","Spring",1,171.7,52
"Reading","Spring",2,185.9,52
"Reading","Spring",3,197.5,52
"Reading","Spring",4,205.2,52
"Reading","Spring",5,211.3,52
"Reading","Spring",6,215.7,52
"Reading","Spring",7,218.7,52
"Reading","Spring",8,222,52
"Reading","Spring",9,221.9,52
"Reading","Spring",10,223.9,52
"Reading","Spring",11,225.1,52
"Reading","Spring",12,224.8,52
"Reading","Spring",0,153.5,53
"Reading","Spring",1,171.9,53
"Reading","Spring",2,186.1,53
"Reading","Spring",3,197.7,53
"Reading","Spring",4,205.4,53
"Reading","Spring",5,211.5,53
"Reading","Spring",6,215.9,53
"Reading","Spring",7,218.9,53
"Reading","Spring",8,222.2,53
"Reading","Spring",9,222.1,53
"Reading","Spring",10,224.1,53
"Reading","Spring",11,225.3,53
"Reading","Spring",12,225.1,53
"Reading","Spring",0,153.6,54
"Reading","Spring",1,172,54
"Reading","Spring",2,186.3,54
"Reading","Spring",3,197.8,54
"Reading","Spring",4,205.5,54
"Reading","Spring",5,211.7,54
"Reading","Spring",6,216.1,54
"Reading","Spring",7,219.1,54
"Reading","Spring",8,222.4,54
"Reading","Spring",9,222.3,54
"Reading","Spring",10,224.3,54
"Reading","Spring",11,225.5,54
"Reading","Spring",12,225.3,54
"Reading","Spring",0,153.8,55
"Reading","Spring",1,172.2,55
"Reading","Spring",2,186.5,55
"Reading","Spring",3,198,55
"Reading","Spring",4,205.7,55
"Reading","Spring",5,211.9,55
"Reading","Spring",6,216.2,55
"Reading","Spring",7,219.3,55
"Reading","Spring",8,222.6,55
"Reading","Spring",9,222.6,55
"Reading","Spring",10,224.6,55
"Reading","Spring",11,225.8,55
"Reading","Spring",12,225.6,55
"Reading","Spring",0,153.9,56
"Reading","Spring",1,172.4,56
"Reading","Spring",2,186.6,56
"Reading","Spring",3,198.2,56
"Reading","Spring",4,205.9,56
"Reading","Spring",5,212,56
"Reading","Spring",6,216.4,56
"Reading","Spring",7,219.4,56
"Reading","Spring",8,222.8,56
"Reading","Spring",9,222.8,56
"Reading","Spring",10,224.8,56
"Reading","Spring",11,226,56
"Reading","Spring",12,225.8,56
"Reading","Spring",0,154,57
"Reading","Spring",1,172.5,57
"Reading","Spring",2,186.8,57
"Reading","Spring",3,198.4,57
"Reading","Spring",4,206.1,57
"Reading","Spring",5,212.2,57
"Reading","Spring",6,216.6,57
"Reading","Spring",7,219.6,57
"Reading","Spring",8,223,57
"Reading","Spring",9,223,57
"Reading","Spring",10,225,57
"Reading","Spring",11,226.2,57
"Reading","Spring",12,226.1,57
"Reading","Spring",0,154.2,58
"Reading","Spring",1,172.7,58
"Reading","Spring",2,187,58
"Reading","Spring",3,198.6,58
"Reading","Spring",4,206.3,58
"Reading","Spring",5,212.4,58
"Reading","Spring",6,216.8,58
"Reading","Spring",7,219.8,58
"Reading","Spring",8,223.2,58
"Reading","Spring",9,223.3,58
"Reading","Spring",10,225.2,58
"Reading","Spring",11,226.4,58
"Reading","Spring",12,226.4,58
"Reading","Spring",0,154.3,59
"Reading","Spring",1,172.9,59
"Reading","Spring",2,187.2,59
"Reading","Spring",3,198.8,59
"Reading","Spring",4,206.5,59
"Reading","Spring",5,212.6,59
"Reading","Spring",6,216.9,59
"Reading","Spring",7,220,59
"Reading","Spring",8,223.4,59
"Reading","Spring",9,223.5,59
"Reading","Spring",10,225.4,59
"Reading","Spring",11,226.6,59
"Reading","Spring",12,226.6,59
"Reading","Spring",0,154.4,60
"Reading","Spring",1,173,60
"Reading","Spring",2,187.4,60
"Reading","Spring",3,198.9,60
"Reading","Spring",4,206.6,60
"Reading","Spring",5,212.8,60
"Reading","Spring",6,217.1,60
"Reading","Spring",7,220.2,60
"Reading","Spring",8,223.6,60
"Reading","Spring",9,223.8,60
"Reading","Spring",10,225.6,60
"Reading","Spring",11,226.8,60
"Reading","Spring",12,226.9,60
"Reading","Spring",0,154.6,61
"Reading","Spring",1,173.2,61
"Reading","Spring",2,187.6,61
"Reading","Spring",3,199.1,61
"Reading","Spring",4,206.8,61
"Reading","Spring",5,212.9,61
"Reading","Spring",6,217.3,61
"Reading","Spring",7,220.4,61
"Reading","Spring",8,223.8,61
"Reading","Spring",9,224,61
"Reading","Spring",10,225.8,61
"Reading","Spring",11,227,61
"Reading","Spring",12,227.1,61
"Reading","Spring",0,154.7,62
"Reading","Spring",1,173.4,62
"Reading","Spring",2,187.8,62
"Reading","Spring",3,199.3,62
"Reading","Spring",4,207,62
"Reading","Spring",5,213.1,62
"Reading","Spring",6,217.5,62
"Reading","Spring",7,220.6,62
"Reading","Spring",8,224,62
"Reading","Spring",9,224.2,62
"Reading","Spring",10,226.1,62
"Reading","Spring",11,227.2,62
"Reading","Spring",12,227.4,62
"Reading","Spring",0,154.9,63
"Reading","Spring",1,173.5,63
"Reading","Spring",2,187.9,63
"Reading","Spring",3,199.5,63
"Reading","Spring",4,207.2,63
"Reading","Spring",5,213.3,63
"Reading","Spring",6,217.7,63
"Reading","Spring",7,220.7,63
"Reading","Spring",8,224.2,63
"Reading","Spring",9,224.5,63
"Reading","Spring",10,226.3,63
"Reading","Spring",11,227.5,63
"Reading","Spring",12,227.7,63
"Reading","Spring",0,155,64
"Reading","Spring",1,173.7,64
"Reading","Spring",2,188.1,64
"Reading","Spring",3,199.7,64
"Reading","Spring",4,207.4,64
"Reading","Spring",5,213.5,64
"Reading","Spring",6,217.9,64
"Reading","Spring",7,220.9,64
"Reading","Spring",8,224.4,64
"Reading","Spring",9,224.7,64
"Reading","Spring",10,226.5,64
"Reading","Spring",11,227.7,64
"Reading","Spring",12,227.9,64
"Reading","Spring",0,155.1,65
"Reading","Spring",1,173.9,65
"Reading","Spring",2,188.3,65
"Reading","Spring",3,199.9,65
"Reading","Spring",4,207.6,65
"Reading","Spring",5,213.7,65
"Reading","Spring",6,218,65
"Reading","Spring",7,221.1,65
"Reading","Spring",8,224.6,65
"Reading","Spring",9,225,65
"Reading","Spring",10,226.7,65
"Reading","Spring",11,227.9,65
"Reading","Spring",12,228.2,65
"Reading","Spring",0,155.3,66
"Reading","Spring",1,174,66
"Reading","Spring",2,188.5,66
"Reading","Spring",3,200.1,66
"Reading","Spring",4,207.8,66
"Reading","Spring",5,213.9,66
"Reading","Spring",6,218.2,66
"Reading","Spring",7,221.3,66
"Reading","Spring",8,224.9,66
"Reading","Spring",9,225.2,66
"Reading","Spring",10,226.9,66
"Reading","Spring",11,228.1,66
"Reading","Spring",12,228.5,66
"Reading","Spring",0,155.4,67
"Reading","Spring",1,174.2,67
"Reading","Spring",2,188.7,67
"Reading","Spring",3,200.3,67
"Reading","Spring",4,208,67
"Reading","Spring",5,214.1,67
"Reading","Spring",6,218.4,67
"Reading","Spring",7,221.5,67
"Reading","Spring",8,225.1,67
"Reading","Spring",9,225.5,67
"Reading","Spring",10,227.2,67
"Reading","Spring",11,228.4,67
"Reading","Spring",12,228.8,67
"Reading","Spring",0,155.6,68
"Reading","Spring",1,174.4,68
"Reading","Spring",2,188.9,68
"Reading","Spring",3,200.5,68
"Reading","Spring",4,208.2,68
"Reading","Spring",5,214.3,68
"Reading","Spring",6,218.6,68
"Reading","Spring",7,221.7,68
